Date,Open,High,Low,Close,Volume,returns,log_returns
2014-02-12,6085.35009765625,6106.60009765625,6077.39990234375,6084.0,138500,0.0035132538310187478,0.003507096771439477
2014-02-13,6087.5498046875,6094.39990234375,5991.10009765625,6001.10009765625,153700,-0.013625887959196281,-0.013719572366101803
2014-02-14,6023.75,6056.39990234375,5984.60009765625,6048.35009765625,140200,0.007873556386512215,0.007842721688164616
2014-02-18,6071.2998046875,6141.7001953125,6066.7998046875,6127.10009765625,126600,0.013020079646268501,0.012936047030872241
2014-02-19,6132.0498046875,6160.35009765625,6125.75,6152.75,95200,0.004186303787261814,0.004177565596221632
2014-02-20,6127.14990234375,6129.10009765625,6086.4501953125,6091.4501953125,132100,-0.009962992919832603,-0.010012955663091487
2014-02-21,6108.2998046875,6159.64990234375,6108.0,6155.4501953125,112600,0.01050652930713425,0.010451719302448996
2014-02-24,6140.9501953125,6191.85009765625,6130.7998046875,6186.10009765625,144900,0.00497931123983264,0.004966955468135648
2014-02-25,6205.7001953125,6216.85009765625,6176.60009765625,6200.0498046875,146300,0.0022550082945691496,0.002252469579198007
2014-02-26,6202.4501953125,6245.9501953125,6202.10009765625,6238.7998046875,181700,0.006249949794065124,0.006230499856538058
2014-02-28,6228.4501953125,6282.7001953125,6228.10009765625,6276.9501953125,180600,0.006115020808383109,0.00609639994140803
2014-03-03,6264.35009765625,6277.75,6212.25,6221.4501953125,144600,-0.008841873564879643,-0.008881194883291635
2014-03-04,6216.75,6302.14990234375,6215.7001953125,6297.9501953125,166800,0.01229616851351456,0.012221184683582093
2014-03-05,6328.4501953125,6336.25,6287.7998046875,6328.64990234375,160300,0.004874555383765911,0.0048627132066446956
2014-03-06,6344.75,6406.60009765625,6339.7001953125,6401.14990234375,180700,0.011455839889823904,0.011390718629937804
2014-03-07,6413.9501953125,6537.7998046875,6413.5498046875,6526.64990234375,284900,0.019605852372563293,0.01941613337444026
2014-03-10,6491.7001953125,6562.2001953125,6487.35009765625,6537.25,242100,0.001624125365211171,0.0016228078999031938
2014-03-11,6537.35009765625,6562.85009765625,6494.25,6511.89990234375,239000,-0.003877792291292259,-0.0038853304216658053
2014-03-12,6497.5,6546.14990234375,6487.2998046875,6516.89990234375,175000,0.000767825070253414,0.0007675304433891083
2014-03-13,6491.75,6561.4501953125,6476.64990234375,6493.10009765625,167900,-0.0036520132339212807,-0.0036586981147299726
2014-03-14,6447.25,6518.4501953125,6432.7001953125,6504.2001953125,177300,0.0017095220294318647,0.00170806245985478
2014-03-18,6532.4501953125,6574.9501953125,6497.64990234375,6516.64990234375,179300,0.0019141026809448292,0.0019122731206803513
2014-03-19,6530.0,6541.2001953125,6506.0,6524.0498046875,172500,0.0011355378077144707,0.0011348935723144095
2014-03-20,6508.35009765625,6523.64990234375,6473.25,6483.10009765625,142000,-0.00627673121100758,-0.006296512707220438
2014-03-21,6515.2001953125,6522.89990234375,6485.7001953125,6493.2001953125,189900,0.0015579117249633345,0.001556699439417862
2014-03-24,6510.5,6591.5,6510.5,6583.5,158400,0.013906825905766418,0.013811013280164102
2014-03-25,6550.10009765625,6595.5498046875,6544.85009765625,6589.75,168100,0.0009493430546061443,0.0009488927134847534
2014-03-26,6615.64990234375,6627.4501953125,6580.60009765625,6601.39990234375,186600,0.0017678822935240923,0.0017663214289679917
2014-03-27,6613.10009765625,6673.9501953125,6599.5,6641.75,312400,0.0061123546903929515,0.006093750024184339
2014-03-28,6673.0498046875,6702.60009765625,6643.7998046875,6695.89990234375,184800,0.00815295702845642,0.00811990122114581
2014-03-31,6723.14990234375,6730.0498046875,6662.39990234375,6704.2001953125,220600,0.001239608281157878,0.0012388406011620149
2014-04-01,6729.5,6732.25,6675.4501953125,6721.0498046875,177800,0.0025132915014651758,0.0025101384662722147
2014-04-02,6757.60009765625,6763.5,6723.60009765625,6752.5498046875,173300,0.004686767828744776,0.004675819128421151
2014-04-03,6772.0498046875,6776.75,6696.89990234375,6736.10009765625,197500,-0.0024360734103480164,-0.0024390454649215365
2014-04-04,6741.85009765625,6741.85009765625,6685.14990234375,6694.35009765625,155100,-0.0061979482778954376,-0.006217235293906131
2014-04-07,6694.25,6725.14990234375,6650.39990234375,6695.0498046875,133900,0.00010452202544564138,0.0001045165633993392
2014-04-09,6722.0,6808.7001953125,6705.10009765625,6796.2001953125,169800,0.015108235722784302,0.014995242988600424
2014-04-10,6803.0498046875,6819.0498046875,6777.2998046875,6796.39990234375,191100,2.9385101308232464e-05,2.9384669574600685e-05
2014-04-11,6758.35009765625,6789.35009765625,6743.14990234375,6776.2998046875,140700,-0.002957462472053529,-0.0029618444059262942
2014-04-15,6792.7001953125,6813.39990234375,6711.75,6733.10009765625,123200,-0.006375117435236111,-0.006395525277556329
2014-04-16,6727.25,6748.64990234375,6665.14990234375,6675.2998046875,119800,-0.008584499284196023,-0.008621558339553982
2014-04-17,6695.4501953125,6783.0498046875,6684.39990234375,6779.39990234375,131500,0.0155948198136584,0.015474470218657372
2014-04-21,6789.25,6825.4501953125,6786.89990234375,6817.64990234375,111800,0.005642092301823887,0.005626235315480606
2014-04-22,6822.89990234375,6838.0,6806.25,6815.35009765625,114700,-0.0003373310041498989,-0.0003373879130515304
2014-04-23,6823.25,6861.60009765625,6820.75,6840.7998046875,183000,0.0037341745716044095,0.00372721984979212
2014-04-25,6855.7998046875,6869.85009765625,6772.85009765625,6782.75,154300,-0.008485821299392904,-0.008522030871778505
2014-04-28,6778.5498046875,6786.25,6750.2998046875,6761.25,118200,-0.003169805757251898,-0.003174840233210194
2014-04-29,6769.0,6779.7001953125,6708.64990234375,6715.25,115500,-0.006803475688667016,-0.006826724839414866
2014-04-30,6724.9501953125,6780.14990234375,6656.7998046875,6696.39990234375,161100,-0.0028070582117195597,-0.0028110053879877397
2014-05-02,6709.9501953125,6737.64990234375,6689.5,6694.7998046875,114300,-0.00023894893966680542,-0.0002389774925132282
2014-05-05,6681.64990234375,6741.0498046875,6680.4501953125,6699.35009765625,105000,0.0006796757336289261,0.0006794448586849589
2014-05-06,6719.25,6743.4501953125,6701.89990234375,6715.2998046875,88300,0.0023807842251488687,0.002377954648569805
2014-05-07,6708.60009765625,6718.75,6642.89990234375,6652.5498046875,114100,-0.009344333361884782,-0.009388265536980073
2014-05-08,6669.89990234375,6688.39990234375,6638.5498046875,6659.85009765625,101600,0.0010973676534682397,0.0010967659857117281
2014-05-09,6654.14990234375,6871.35009765625,6652.14990234375,6858.7998046875,166400,0.029873000760372248,0.029435494406797515
2014-05-12,6863.39990234375,7020.0498046875,6862.89990234375,7014.25,157700,0.022664343578924884,0.02241132323613701
2014-05-13,7080.0,7172.35009765625,7067.14990234375,7108.75,232200,0.013472573689275347,0.013382625556367727
2014-05-14,7112.0,7142.25,7080.89990234375,7108.75,177200,0.0,0.0
2014-05-15,7111.2998046875,7152.5498046875,7082.5498046875,7123.14990234375,186800,0.0020256588491296412,0.0020236099686651147
2014-05-16,7270.2001953125,7563.5,7130.64990234375,7203.0,393200,0.011209942055266486,0.011147576299688492
2014-05-19,7276.85009765625,7291.10009765625,7193.5498046875,7263.5498046875,316200,0.008406192515271416,0.008371057244219524
2014-05-20,7309.9501953125,7353.64990234375,7247.7001953125,7275.5,255300,0.0016452279716989704,0.0016438760667509807
2014-05-21,7274.85009765625,7287.14990234375,7206.7001953125,7252.89990234375,203100,-0.0031063291397498416,-0.003111163794727852
2014-05-22,7289.9501953125,7319.5498046875,7258.14990234375,7276.39990234375,240900,0.0032400833206598367,0.003234845561498608
2014-05-23,7306.5,7381.0,7293.89990234375,7367.10009765625,259600,0.012464982206830788,0.012387933925730808
2014-05-26,7428.75,7504.0,7269.0498046875,7359.0498046875,273200,-0.0010927356574551572,-0.0010933331283551897
2014-05-27,7363.10009765625,7372.9501953125,7274.75,7318.0,168600,-0.005578139267565785,-0.0055937551853276766
2014-05-28,7324.9501953125,7344.75,7302.60009765625,7329.64990234375,175600,0.0015919516731006667,0.0015906858612653664
2014-05-29,7316.60009765625,7325.39990234375,7224.39990234375,7235.64990234375,241100,-0.012824623447559524,-0.012907568856390952
2014-05-30,7254.85009765625,7272.5,7118.4501953125,7229.9501953125,312200,-0.0007877256512097697,-0.0007880360700878707
2014-06-02,7264.0498046875,7368.60009765625,7239.5,7362.5,169900,0.01833343261111775,0.018167401445903533
2014-06-03,7375.35009765625,7424.9501953125,7342.14990234375,7415.85009765625,234700,0.007246193230050935,0.007220065712657715
2014-06-04,7417.5498046875,7433.2998046875,7391.35009765625,7402.25,204600,-0.0018339229457386974,-0.0018356066412509439
2014-06-05,7399.75,7484.7001953125,7360.5,7474.10009765625,250700,0.009706521349083008,0.009659715706976952
2014-06-06,7521.5,7592.7001953125,7497.64990234375,7583.39990234375,248400,0.014623807984826875,0.014517911265275567
2014-06-09,7621.64990234375,7673.7001953125,7580.25,7654.60009765625,231900,0.009388954325156185,0.009345152051744758
2014-06-10,7679.0498046875,7683.2001953125,7579.2998046875,7656.39990234375,188700,0.0002351271999239124,0.00023509956185606317
2014-06-11,7672.39990234375,7700.0498046875,7589.0498046875,7626.85009765625,186200,-0.0038594907612459206,-0.003866957814588266
2014-06-12,7641.2998046875,7658.0,7593.7998046875,7649.89990234375,148200,0.0030221919130917207,0.003017634271514681
2014-06-13,7668.2001953125,7678.5,7525.35009765625,7542.10009765625,174500,-0.014091662121549109,-0.01419189231300482
2014-06-16,7534.7998046875,7548.60009765625,7487.5498046875,7533.5498046875,155400,-0.0011336753501066665,-0.0011343184460937106
2014-06-17,7525.0498046875,7637.60009765625,7509.25,7631.7001953125,158000,0.013028438540876097,0.012944298456771088
2014-06-18,7636.0498046875,7663.0,7515.5,7558.2001953125,165100,-0.009630881470572561,-0.00967755834425001
2014-06-19,7580.0498046875,7606.4501953125,7502.5498046875,7540.7001953125,148900,-0.0023153660326241665,-0.002318050637252134
2014-06-20,7543.2998046875,7560.5498046875,7497.2998046875,7511.4501953125,124100,-0.003878950129615588,-0.0038864927679996926
2014-06-23,7514.0,7534.7998046875,7441.60009765625,7493.35009765625,127400,-0.002409667532315529,-0.002412575453478406
2014-06-24,7515.2001953125,7593.35009765625,7515.2001953125,7580.2001953125,137000,0.011590289593357506,0.011523636710027154
2014-06-25,7588.5498046875,7589.25,7557.0498046875,7569.25,115000,-0.001444578643090666,-0.0014456230527611481
2014-06-26,7554.10009765625,7570.2001953125,7481.2998046875,7493.2001953125,171700,-0.010047204767645423,-0.010098018573784505
2014-06-27,7514.2001953125,7538.75,7482.2998046875,7508.7998046875,126700,0.0020818353932086087,0.0020796713768032227
2014-06-30,7534.0498046875,7623.64990234375,7531.60009765625,7611.35009765625,152300,0.013657348129687996,0.013564927084193412
2014-07-01,7629.0,7649.5,7618.14990234375,7634.7001953125,139400,0.003067799714460584,0.0030631036189189007
2014-07-02,7683.0498046875,7732.39990234375,7677.2998046875,7725.14990234375,136300,0.011847185183091247,0.01177755667969897
2014-07-03,7734.35009765625,7754.64990234375,7706.7998046875,7714.7998046875,133800,-0.0013397924683778983,-0.00134069079277555
2014-07-04,7718.10009765625,7758.0,7661.2998046875,7751.60009765625,113100,0.0047700904625405105,0.004758749631257964
2014-07-07,7780.39990234375,7792.0,7755.10009765625,7787.14990234375,173900,0.004586124701950078,0.004575640474488179
2014-07-08,7804.0498046875,7808.85009765625,7595.89990234375,7623.2001953125,180600,-0.021053878387766067,-0.02127867207000753
2014-07-09,7637.9501953125,7650.10009765625,7551.64990234375,7585.0,168300,-0.005011044487063243,-0.005023641872147828
2014-07-10,7589.5,7731.0498046875,7479.0498046875,7567.75,258400,-0.0022742254449571453,-0.0022768154231857557
2014-07-11,7584.10009765625,7625.85009765625,7447.2001953125,7459.60009765625,187600,-0.014290892582835002,-0.014393990810803546
2014-07-14,7469.0,7478.4501953125,7422.14990234375,7454.14990234375,135200,-0.000730628350199658,-0.0007308953891714673
2014-07-15,7491.2998046875,7534.89990234375,7459.14990234375,7526.64990234375,122100,0.009726125842626887,0.009679131549908635
2014-07-16,7564.14990234375,7640.10009765625,7532.4501953125,7624.39990234375,168000,0.012987185702574067,0.012903575337152367
2014-07-17,7612.7001953125,7655.64990234375,7612.7001953125,7640.4501953125,141600,0.002105122130833692,0.002102909465983186
2014-07-18,7630.25,7685.0,7595.5,7663.89990234375,134600,0.0030691525279016307,0.0030644522939827193
2014-07-21,7701.64990234375,7722.10009765625,7674.0,7684.2001953125,105400,0.002648820212610259,0.0026453182709969426
2014-07-22,7708.2001953125,7773.85009765625,7704.7998046875,7767.85009765625,120100,0.010885960831002128,0.01082713528937421
2014-07-23,7794.89990234375,7809.2001953125,7752.89990234375,7795.75,122100,0.0035917148236637164,0.0035852800193615086
2014-07-24,7796.25,7835.64990234375,7771.64990234375,7830.60009765625,117600,0.004470397031234974,0.004460434486412476
2014-07-25,7828.2001953125,7840.9501953125,7748.60009765625,7790.4501953125,153900,-0.005127308487604565,-0.005140498238365478
2014-07-28,7792.89990234375,7799.89990234375,7722.64990234375,7748.7001953125,116500,-0.005359125461725012,-0.005373537086780802
2014-07-30,7746.2001953125,7798.7001953125,7707.60009765625,7791.39990234375,178100,0.005510563830702919,0.005495436222823544
2014-07-31,7784.64990234375,7791.85009765625,7711.14990234375,7721.2998046875,208900,-0.00899711201258746,-0.009037830441044684
2014-08-01,7662.5,7716.7001953125,7593.89990234375,7602.60009765625,181100,-0.015373021386786312,-0.015492411451246685
2014-08-04,7639.5498046875,7694.7998046875,7622.0498046875,7683.64990234375,137000,0.01066080073217135,0.010604375070275692
2014-08-05,7706.64990234375,7752.4501953125,7638.0498046875,7746.5498046875,128200,0.008186200977814417,0.00815287578222499
2014-08-06,7726.14990234375,7740.9501953125,7658.9501953125,7672.0498046875,116400,-0.009617184666510403,-0.009663728440738909
2014-08-07,7651.14990234375,7708.9501953125,7630.39990234375,7649.25,116800,-0.0029718009225604414,-0.0029762254910542657
2014-08-08,7588.7001953125,7592.4501953125,7540.10009765625,7568.5498046875,118400,-0.010550079460404649,-0.010606126094877983
2014-08-11,7619.85009765625,7635.5498046875,7598.60009765625,7625.9501953125,107000,0.007584067239598591,0.007555452786540585
2014-08-12,7688.7998046875,7735.75,7654.7998046875,7727.0498046875,120600,0.013257313093540057,0.013170203962401476
2014-08-13,7717.2998046875,7757.10009765625,7695.7001953125,7739.5498046875,154100,0.0016176937273546521,0.0016163866702790495
2014-08-14,7756.14990234375,7796.7001953125,7739.10009765625,7791.7001953125,127300,0.006738168490551644,0.0067155684981506794
2014-08-18,7785.25,7880.5,7779.2001953125,7874.25,126700,0.010594581749585608,0.010538852441929612
2014-08-19,7901.0,7918.5498046875,7881.14990234375,7897.5,140600,0.0029526621583007007,0.0029483116130798108
2014-08-20,7915.7998046875,7922.7001953125,7864.0498046875,7875.2998046875,117300,-0.002811040875276949,-0.0028149992705591483
2014-08-21,7875.35009765625,7919.64990234375,7855.9501953125,7891.10009765625,115200,0.0020063100276317414,0.0020043000756105184
2014-08-22,7904.5498046875,7929.0498046875,7900.0498046875,7913.2001953125,104100,0.002800635828053233,0.0027967213545059197
2014-08-25,7931.75,7968.25,7897.9501953125,7906.2998046875,118500,-0.0008720101166007632,-0.0008723905385931191
2014-08-26,7874.5,7915.4501953125,7862.4501953125,7904.75,142800,-0.0001960214924535686,-0.0001960407071773607
2014-08-27,7933.89990234375,7946.85009765625,7916.5498046875,7936.0498046875,120000,0.003959619809291937,0.0039518011472649325
2014-08-28,7942.25,7967.7998046875,7939.2001953125,7954.35009765625,189700,0.002305970025281434,0.002303315356676902
2014-09-01,7990.35009765625,8035.0,7984.0,8027.7001953125,139300,0.009221381603238932,0.009179124246061186
2014-09-02,8038.60009765625,8101.9501953125,8036.5498046875,8083.0498046875,134900,0.006894827662761838,0.0068711670335596
2014-09-03,8110.85009765625,8141.89990234375,8092.25,8114.60009765625,150700,0.003903265936881173,0.0038956679592612917
2014-09-04,8114.2001953125,8114.7998046875,8060.89990234375,8095.9501953125,141300,-0.0022983144109759435,-0.0023009595892866165
2014-09-05,8099.89990234375,8122.7001953125,8049.85009765625,8086.85009765625,126000,-0.0011240308347646444,-0.0011246630312066596
2014-09-08,8132.9501953125,8180.2001953125,8126.14990234375,8173.89990234375,120700,0.010764364818970584,0.010706841477298593
2014-09-09,8161.89990234375,8174.5498046875,8126.5,8152.9501953125,104700,-0.002563000193486986,-0.002566290301383355
2014-09-10,8135.5498046875,8135.75,8082.10009765625,8094.10009765625,107100,-0.007218257961404628,-0.007244435632928195
2014-09-11,8115.14990234375,8127.9501953125,8057.2998046875,8085.7001953125,122800,-0.001037780882668149,-0.0010383197500981691
2014-09-12,8087.0498046875,8114.2998046875,8071.60009765625,8105.5,111400,0.0024487433628788136,0.0024457500763813006
2014-09-15,8070.35009765625,8077.2998046875,8030.0,8042.0,96500,-0.007834186663376763,-0.00786503512440859
2014-09-16,8036.60009765625,8044.89990234375,7925.14990234375,7932.89990234375,128000,-0.013566289188790104,-0.013659152116613792
2014-09-17,7971.5,7990.64990234375,7936.9501953125,7975.5,123700,0.005370053597129498,0.005355686271897236
2014-09-18,7950.64990234375,8120.85009765625,7939.7001953125,8114.75,116900,0.01745972039370569,0.01730905071438062
2014-09-19,8129.39990234375,8160.89990234375,8105.35009765625,8121.4501953125,161300,0.000825681051480398,0.0008253403644006908
2014-09-22,8084.4501953125,8159.89990234375,8064.7998046875,8146.2998046875,105500,0.0030597502634865936,0.003055078754324302
2014-09-23,8144.39990234375,8159.75,8008.10009765625,8017.5498046875,140800,-0.015804721540682243,-0.01593094790039912
2014-09-24,8015.5498046875,8042.0498046875,7950.0498046875,8002.39990234375,182200,-0.0018895925454548435,-0.0018913800776086584
2014-09-25,8003.2998046875,8019.2998046875,7877.35009765625,7911.85009765625,231900,-0.011315331124726713,-0.011379836545715916
2014-09-26,7885.85009765625,7993.2998046875,7841.7998046875,7968.85009765625,147800,0.007204383209546084,0.007178555614569579
2014-09-29,7978.4501953125,7991.75,7934.7001953125,7958.89990234375,97300,-0.0012486362763213243,-0.0012494164721180694
2014-09-30,7948.7998046875,8030.89990234375,7923.85009765625,7964.7998046875,141100,0.0007412962113033661,0.0007410215869771875
2014-10-01,7960.5,7977.5,7936.7001953125,7945.5498046875,113000,-0.002416884350146642,-0.0024198097296141007
2014-10-07,7897.39990234375,7943.0498046875,7842.7001953125,7852.39990234375,148200,-0.011723531364537632,-0.01179279382430551
2014-10-08,7828.75,7869.89990234375,7815.75,7842.7001953125,135900,-0.0012352538270948843,-0.001236017381957707
2014-10-09,7886.5,7972.35009765625,7886.5,7960.5498046875,123800,0.01502666255755103,0.014914880678345798
2014-10-10,7911.0,7924.0498046875,7848.4501953125,7859.9501953125,142900,-0.012637269013223484,-0.012717798464841716
2014-10-13,7831.0,7901.14990234375,7796.0,7884.25,118800,0.0030915977943464235,0.0030868286329098203
2014-10-14,7923.25,7928.0,7825.4501953125,7864.0,225500,-0.002568411706883933,-0.0025717157348472356
2014-10-16,7837.2998046875,7893.89990234375,7729.64990234375,7748.2001953125,213500,-0.014725305784270115,-0.01483479931274002
2014-10-17,7733.75,7819.2001953125,7723.85009765625,7779.7001953125,177600,0.0040654602625080916,0.004057218608794233
2014-10-20,7896.9501953125,7905.9501953125,7856.9501953125,7879.39990234375,176200,0.012815366213124957,0.01273394430406019
2014-10-21,7906.14990234375,7936.60009765625,7874.35009765625,7927.75,163400,0.006136266499415566,0.006117516281268019
2014-10-22,7997.7998046875,8005.0,7974.5498046875,7995.89990234375,151100,0.008596373793793965,0.008559635367284744
2014-10-27,8064.35009765625,8064.39990234375,7985.64990234375,7991.7001953125,132800,-0.0005252325670084268,-0.0005253705499506886
2014-10-28,8002.39990234375,8037.7998046875,7995.0498046875,8027.60009765625,124100,0.00449214828714517,0.004482088703870871
2014-10-29,8077.0498046875,8097.9501953125,8052.25,8090.4501953125,148300,0.007829251194837239,0.007798761644535693
2014-10-30,8085.2001953125,8181.5498046875,8085.2001953125,8169.2001953125,205700,0.009733698137790459,0.009686630877276963
2014-10-31,8200.7998046875,8330.75,8198.0498046875,8322.2001953125,176200,0.018728883653480688,0.01855565765600878
2014-11-03,8348.150390625,8350.599609375,8297.650390625,8324.150390625,141100,0.0002343365055792468,0.00023430905306898972
2014-11-05,8351.25,8365.5498046875,8323.5,8338.2998046875,161600,0.0016998027904968627,0.0016983597607461473
2014-11-07,8331.849609375,8360.349609375,8290.25,8337.0,153400,-0.00015588365949248395,-0.0001558958106129228
2014-11-10,8337.7998046875,8383.0498046875,8304.4501953125,8344.25,130700,0.000869617368358,0.0008692394702429653
2014-11-11,8354.099609375,8378.7001953125,8321.849609375,8362.650390625,122000,0.002205158117865702,0.0022027303251594033
2014-11-12,8378.900390625,8415.0498046875,8370.5,8383.2998046875,125200,0.0024692427756694,0.0024661992049072835
2014-11-13,8405.25,8408.0,8320.349609375,8357.849609375,127400,-0.0030358207275695825,-0.0030404381788521184
2014-11-14,8360.7001953125,8400.650390625,8346.7998046875,8389.900390625,146800,0.0038348119131084157,0.00382747776597414
2014-11-17,8378.400390625,8438.099609375,8349.099609375,8430.75,113900,0.0048689027846677835,0.004857088011971049
2014-11-18,8441.25,8454.5,8407.25,8425.900390625,134700,-0.0005752287014797464,-0.0005753942089820699
2014-11-19,8440.650390625,8455.650390625,8360.5,8382.2998046875,125400,-0.005174590716264804,-0.005188025276412326
2014-11-20,8406.5,8410.849609375,8353.150390625,8401.900390625,122800,0.00233833033823716,0.002335600698223698
2014-11-21,8408.2001953125,8489.7998046875,8398.599609375,8477.349609375,137000,0.008980018238991194,0.008939937646133834
2014-11-24,8490.9501953125,8534.650390625,8490.7998046875,8530.150390625,140700,0.006228453901630848,0.006209137249718906
2014-11-25,8530.7998046875,8535.349609375,8429.4501953125,8463.099609375,271900,-0.00786044538249775,-0.007891501533809672
2014-11-26,8450.2998046875,8500.2998046875,8438.650390625,8475.75,151900,0.0014947703806991175,0.0014936543234813655
2014-11-27,8477.7998046875,8506.75,8456.349609375,8494.2001953125,194300,0.0021768215570894256,0.002174455713767457
2014-11-28,8516.7998046875,8617.0,8516.25,8588.25,197200,0.0110722378240391,0.011011389339421218
2014-12-01,8605.099609375,8623.0,8545.150390625,8555.900390625,152000,-0.0037667288883066474,-0.0037738408764703764
2014-12-02,8535.4501953125,8560.2001953125,8504.650390625,8524.7001953125,137400,-0.003646629096650922,-0.0036532942570473856
2014-12-03,8528.7001953125,8546.9501953125,8508.349609375,8537.650390625,153200,0.0015191379187295961,0.0015179851960037325
2014-12-04,8582.400390625,8626.9501953125,8526.400390625,8564.400390625,143500,0.0031331805328282947,0.003128282351293758
2014-12-05,8584.25,8588.349609375,8523.900390625,8538.2998046875,143300,-0.003047567225613501,-0.003052220515157543
2014-12-08,8538.650390625,8546.349609375,8432.25,8438.25,163800,-0.0117177666486451,-0.01178696074088962
2014-12-09,8439.2998046875,8444.5,8330.5,8340.7001953125,146300,-0.011560430739489869,-0.01162777201814715
2014-12-10,8318.0498046875,8376.7998046875,8317.0,8355.650390625,136700,0.0017924388795202972,0.001790834377979736
2014-12-11,8338.849609375,8348.2998046875,8272.400390625,8292.900390625,133900,-0.007509888167461565,-0.0075382293595515236
2014-12-12,8302.0,8321.900390625,8216.2998046875,8224.099609375,138100,-0.008296347237907065,-0.008330953463077941
2014-12-15,8160.75,8242.400390625,8152.5,8219.599609375,137100,-0.0005471723609561385,-0.0005473221143822177
2014-12-16,8172.60009765625,8189.35009765625,8052.60009765625,8067.60009765625,197300,-0.018492325531937692,-0.01866544617437457
2014-12-17,8041.2001953125,8082.0,7961.35009765625,8029.7998046875,216200,-0.004685444557388396,-0.004696455660811477
2014-12-18,8138.89990234375,8174.2998046875,8084.89990234375,8159.2998046875,162100,0.01612742573288095,0.015998760320407486
2014-12-19,8230.4501953125,8263.4501953125,8208.599609375,8225.2001953125,174800,0.008076721312181734,0.008044279165652847
2014-12-22,8255.0,8330.9501953125,8228.2001953125,8324.0,139200,0.012011841942012103,0.01194027232053888
2014-12-23,8324.599609375,8364.75,8252.849609375,8267.0,132200,-0.006847669389716482,-0.006871222260849433
2014-12-24,8272.0498046875,8286.400390625,8155.25,8174.10009765625,221900,-0.01123743829003876,-0.0113010553438477
2014-12-26,8204.7998046875,8234.5498046875,8147.9501953125,8200.7001953125,75500,0.0032541927965719086,0.003248909370282162
