Date,Open,High,Low,Close,Volume,returns,log_returns,rv_5d,rv_10d,rv_21d,rv_63d,vol_ratio_5_21,vol_ratio_21_63,gk_vol_21,park_vol_21,mom_5d,mom_10d,mom_21d,mom_63d,rsi_14,vol_ma_ratio,drawdown,garch_vol,raw_regime,regime,regime_name
2014-05-06,6719.25,6743.4501953125,6701.89990234375,6715.2998046875,88300,0.0023807842251488,0.0023779546485698,0.05689342247101516,0.07099675880876287,0.10349010859533964,0.1093940289689818,0.549747441984781,0.946030688975573,0.10170258859209508,0.09972214334640307,-0.006796109493436897,-0.009455128562941062,0.0016556202159299094,0.09443674434820148,41.14046869482562,0.6222692036645525,-0.018345808031687175,0.11369868712966515,1,0,Low Vol
2014-05-07,6708.60009765625,6718.75,6642.89990234375,6652.5498046875,114100,-0.0093443333618847,-0.00938826553698,0.07301179562877118,0.07205636960131831,0.10807426595635077,0.11136637036834626,0.6755705901186442,0.9704389718268916,0.10181901479464867,0.10095396737522758,-0.009336986011317494,-0.024216570228913104,-0.01019186019901619,0.08590896628239131,37.63364678603633,0.8216514642342776,-0.027518712047530765,0.10957417883715945,1,0,Low Vol
2014-05-08,6669.89990234375,6688.39990234375,6638.5498046875,6659.85009765625,101600,0.0010973676534682,0.0010967659857117,0.07510040496504791,0.07357811130442267,0.10662102535758114,0.11127035933173002,0.7043676865156691,0.9582158806525659,0.10239588933163385,0.1014022517956495,-0.0054581275342752145,-0.02281614264445131,-0.013728104155099952,0.08816634903088105,42.114332092086364,0.7500791000175778,-0.026451542538528668,0.11683954501441224,1,0,Low Vol
2014-05-09,6654.14990234375,6871.35009765625,6652.14990234375,6858.7998046875,166400,0.0298730007603722,0.0294354944067975,0.23069510408444271,0.17537832568195716,0.14875978475272675,0.12317888708515622,1.5507894453323623,1.2076727454915703,0.1087488467969811,0.11926257571975099,0.024496624960341995,0.002631271271477109,0.01821524402137986,0.12926216048347539,65.15027397304453,1.2420558754531883,0.0,0.11211569146850628,0,1,Mid Vol
2014-05-12,6863.39990234375,7020.0498046875,6862.89990234375,7014.25,157700,0.0226643435789248,0.022411323236137,0.25618275248981615,0.19913084529938838,0.16388747758393774,0.12981126640204055,1.5631624591854971,1.2625058065172803,0.11186819304131358,0.1270170362007577,0.047004544881736665,0.03413069920017686,0.047786550998542676,0.1518597586008703,67.87428285169162,1.1760298295454545,0.0,0.1801343006688299,0,1,Mid Vol
2014-05-13,7080.0,7172.35009765625,7067.14990234375,7108.75,232200,0.0134725736892753,0.0133826255563677,0.24958428969138616,0.20126113310228586,0.16812492594757172,0.1271401302126698,1.48451687508381,1.3223592398902366,0.11401248074234845,0.1285985300373735,0.05859011611631382,0.051395821778517314,0.061791951872090634,0.18443637431024507,70.40803542025958,1.6731976804035276,0.0,0.20231279207185343,0,1,Mid Vol
2014-05-14,7112.0,7142.25,7080.89990234375,7108.75,177200,0.0,0.0,0.20532497692478005,0.19275532898394626,0.16240928533635468,0.12712688474695252,1.2642440763134055,1.2775368928423927,0.11221629518482508,0.12586572280115785,0.06857523937529231,0.0585979673132051,0.04598890493294672,0.18461399384841615,70.63580972345378,1.27364205770613,0.0,0.20131776014962507,0,1,Mid Vol
2014-05-15,7111.2998046875,7152.5498046875,7082.5498046875,7123.14990234375,186800,0.0020256588491296,0.0020236099686651,0.20194201803196124,0.18825740891118226,0.1622293957478383,0.127120769889292,1.2447930111621102,1.2761832381059521,0.11374592500874076,0.12687622831956252,0.0695661010223858,0.06372827283666815,0.04807692376773165,0.18277597267687562,70.17218391494272,1.34462192363063,0.0,0.19002287417731906,0,1,Mid Vol
2014-05-16,7270.2001953125,7563.5,7130.64990234375,7203.0,393200,0.0112099420552664,0.0111475762996884,0.14423295164773106,0.18605471759759962,0.1638875747838468,0.1282443529228165,0.8800725243384775,1.2779320964134935,0.1820135161121147,0.17586067359680677,0.05018373550971167,0.07590969261794411,0.06296949775116656,0.19328069066524778,79.1172848694805,2.6048771254613707,0.0,0.1796556163654958,0,1,Mid Vol
2014-05-19,7276.85009765625,7291.10009765625,7193.5498046875,7263.5498046875,316200,0.0084061925152714,0.0083710572442195,0.09173742840763781,0.18234134490365167,0.1612878819233732,0.12868797563686446,0.5687806629590538,1.253325193167232,0.1822260787313597,0.17531204630760003,0.03554190464946361,0.08421708058347832,0.07878238840024032,0.19797294674568033,83.01562217169882,1.9745457789407952,0.0,0.17789242067655944,0,1,Mid Vol
2014-05-20,7309.9501953125,7353.64990234375,7247.7001953125,7275.5,255300,0.0016452279716989,0.0016438760667509,0.0767993015824718,0.183020727229932,0.15528644005480283,0.12839215294534415,0.4945654079993605,1.209469866284643,0.18361687827703185,0.17599717386506447,0.023457007209424896,0.08342147210188022,0.08991359382705633,0.20187657703598472,88.55017538201024,1.5325005716899154,0.0,0.17268929189816679,0,1,Mid Vol
2014-05-21,7274.85009765625,7287.14990234375,7206.7001953125,7252.89990234375,203100,-0.0031063291397498,-0.0031111637947278,0.09057479795749139,0.16844249180614554,0.15143192825443977,0.12893048501340404,0.5981221992056082,1.1745238392510229,0.18396787731741973,0.17486978972751643,0.02027781288464925,0.09024360813251375,0.06984393999774285,0.1963151184601668,88.09554370061369,1.1947058823529413,-0.0031063291397498455,0.1635494828114814,0,1,Mid Vol
2014-05-22,7289.9501953125,7319.5498046875,7258.14990234375,7276.39990234375,240900,0.0032400833206598,0.0032348455614986,0.08929624539270446,0.16608698938961475,0.15117850097953656,0.12892595365726137,0.590667620158448,1.1725994393761219,0.18477605438989134,0.1753502783671833,0.021514358408992074,0.09257712946188956,0.06728858280656103,0.19598946455354205,88.65478340843936,1.36760293044254,0.0,0.1561602937254773,0,1,Mid Vol
2014-05-23,7306.5,7381.0,7293.89990234375,7367.10009765625,259600,0.0124649822068307,0.0123879339257308,0.09554169815153943,0.1235314680067726,0.15393350232797076,0.1258320712256979,0.620668643970552,1.2233248712235605,0.18586863549607924,0.17681591485017517,0.022782187651846364,0.07410921844101104,0.08095695629630861,0.22762493172435105,89.82049284102808,1.418210197710718,0.0,0.14877116106118166,0,1,Mid Vol
2014-05-26,7428.75,7504.0,7269.0498046875,7359.0498046875,273200,-0.0010927356574551,-0.0010933331283551,0.09504117745563505,0.09535860565138239,0.15482867312827206,0.12577711406986622,0.6138473936083891,1.2309765116908977,0.20005841020253542,0.18838579207498818,0.013147841285313433,0.049157045256085885,0.07575868535794328,0.2167036771795252,88.75440337501941,1.4582888516089676,-0.001092735657455109,0.1531593541122824,0,1,Mid Vol
2014-05-27,7363.10009765625,7372.9501953125,7274.75,7318.0,168600,-0.0055781392675657,-0.0055937551853276,0.11205449646993369,0.09511004076034285,0.15228047918598753,0.12535437884075096,0.7358428149748341,1.214799838619465,0.20061344258498942,0.18812795950468683,0.005841522919386888,0.029435554774046135,0.0789134200729793,0.19436599424894263,91.13554511067137,0.8966949474483981,-0.00666477949334102,0.1456936043731239,0,1,Mid Vol
2014-05-28,7324.9501953125,7344.75,7302.60009765625,7329.64990234375,175600,0.0015919516731006,0.0015906858612653,0.10553263881945307,0.09408113903534962,0.1504866811417134,0.12534721860494008,0.7012756080391787,1.200558598878895,0.2007575167694569,0.18818443824724934,0.010581974249389337,0.031074366427817912,0.08406728080513948,0.19128030593535406,91.18295891641458,0.9205422002546244,-0.005083437827105717,0.1420354887437057,0,1,Mid Vol
2014-05-29,7316.60009765625,7325.39990234375,7224.39990234375,7235.64990234375,241100,-0.0128246234475595,-0.0129075688563909,0.14823212658635462,0.12383875042602406,0.1572421205782021,0.12667447322897266,0.942699869737724,1.2413086596695482,0.201283408657939,0.18912235416695844,-0.005600296925252102,0.015793574688493406,0.07749523879881615,0.18783699617403693,76.60429494166482,1.2254871112186858,-0.017842868098713525,0.13527202059888127,0,1,Mid Vol
2014-05-30,7254.85009765625,7272.5,7118.4501953125,7229.9501953125,312200,-0.0007877256512097,-0.0007880360700878,0.09105873644759295,0.11190355988520075,0.1563639996787208,0.1258826389501929,0.5823510311496906,1.2421411004943126,0.20315475863785568,0.19050515415704966,-0.018616538465030863,0.0037415237140774327,0.07967718486794761,0.1745607495643866,69.31067102170994,1.5308924485125857,-0.018616538465030835,0.14575816016795975,0,1,Mid Vol
2014-06-02,7264.0498046875,7368.60009765625,7239.5,7362.5,169900,0.0183334326111177,0.0181674014459035,0.1829114720043046,0.1390261005862019,0.16343532198029576,0.12962401684505426,1.1191673243459388,1.2608413622581822,0.20499119458076992,0.19344713504043284,0.00046883706511979817,0.013622842545754077,0.0997341540885206,0.1901682617113578,71.26813201564335,0.8224378774606981,-0.0006244109073139189,0.13879929738645455,0,1,Mid Vol
2014-06-03,7375.35009765625,7424.9501953125,7342.14990234375,7415.85009765625,234700,0.0072461932300509,0.0072200657126577,0.18041418759157346,0.14213594169467397,0.16306526761608647,0.12992482906654096,1.1063924907438445,1.2550739438154093,0.20537794686168745,0.19394111278726175,0.013371153000307556,0.019290783816404478,0.10695067276013326,0.1960952462106922,73.62672286522489,1.1031357013361982,0.0,0.15873708443049628,0,1,Mid Vol
2014-06-04,7417.5498046875,7433.2998046875,7391.35009765625,7402.25,204600,-0.0018339229457386,-0.0018356066412509,0.18330597019646208,0.1410138616688073,0.16451321735835658,0.130071302533379,1.114232480160968,1.2647925726440623,0.2052435556080957,0.19387224624844104,0.009904988454228159,0.02059177703638082,0.10229628092449228,0.1864862203846236,71.49900290140272,0.9372627721303608,-0.0018339229457386493,0.15414850276231779,0,1,Mid Vol
2014-06-05,7399.75,7484.7001953125,7360.5,7474.10009765625,250700,0.009706521349083,0.0096597157069769,0.1302356063637769,0.146135760488215,0.15711723867881477,0.130641883558607,0.828907174406302,1.2026559507489856,0.2071098040211979,0.1955515167565006,0.03295491055133315,0.027170056341848436,0.12349404620614357,0.19072158693209929,71.14335176732499,1.1152135231316727,0.0,0.1468717541581952,0,1,Mid Vol
2014-06-06,7521.5,7592.7001953125,7497.64990234375,7583.39990234375,248400,0.0146238079848268,0.0145179112652755,0.12141983838681614,0.1504255579619655,0.15919461790114475,0.1305412840841329,0.7627132122155935,1.2194963380208899,0.20787020006211387,0.19668511880404754,0.04888687992075069,0.02936023697523993,0.13867426310578934,0.21891193600768521,73.18257971861811,1.0716574903443175,0.0,0.14677452565453397,0,1,Mid Vol
2014-06-09,7621.64990234375,7673.7001953125,7580.25,7654.60009765625,231900,0.0093889543251561,0.0093451520517447,0.09529858813511814,0.15179927967720735,0.13570083400006028,0.12985319494393144,0.7022697305977929,1.0450326929472453,0.20486951230217562,0.18650899427254064,0.03967403703310701,0.04016147475731069,0.11602617303757401,0.21541134182888433,75.30370099018549,0.9871885832438021,0.0,0.15592405260279124,0,1,Mid Vol
2014-06-10,7679.0498046875,7683.2001953125,7579.2998046875,7656.39990234375,188700,0.0002351271999239,0.000235099561856,0.1097036911100034,0.14418051424912218,0.12129727213635728,0.12992717906247925,0.9044201009457091,0.9335788940513207,0.2053263389293127,0.1826730486669825,0.03243725284624133,0.04624212931726568,0.09154933205171623,0.20979988156846563,77.70150406487713,0.7982715900163171,0.0,0.15428123409459882,0,1,Mid Vol
2014-06-11,7672.39990234375,7700.0498046875,7589.0498046875,7626.85009765625,186200,-0.0038594907612459,-0.0038669578145882,0.11977811334130346,0.14978001400763785,0.11949709469962883,0.12951610326799548,1.0023516776067318,0.922642757807226,0.20500177869978353,0.1825842860748067,0.030342138897801352,0.040547665887488815,0.07288202534288724,0.19148125165194396,73.86126382029165,0.7950631341371668,-0.0038594907612459375,0.14648275561165744,0,1,Mid Vol
2014-06-12,7641.2998046875,7658.0,7593.7998046875,7649.89990234375,148200,0.0030221919130917,0.0030176342715146,0.11614311664387802,0.11734249975533405,0.1188868611500203,0.12503008987466036,0.9769213815588923,0.950865997690648,0.20493791732499783,0.1825422400325172,0.023521200196747083,0.05725124979662399,0.07612448072358013,0.1721020763802017,71.20894975831258,0.636558875866724,-0.0008489629699214435,0.14110247654346697,0,1,Mid Vol
2014-06-13,7668.2001953125,7678.5,7525.35009765625,7542.10009765625,174500,-0.0140916621215491,-0.0141918923130048,0.13904745937488885,0.15187873129116403,0.1337538391707794,0.12941546621442412,1.0395773327848217,1.0335228321873615,0.20638057550515854,0.18617139470153504,-0.0054460802831637345,0.0431745577647451,0.05881529955934961,0.15371143793739717,61.94145711852108,0.7514148622047244,-0.014928661792144759,0.13485719072724814,0,1,Mid Vol
2014-06-16,7534.7998046875,7548.60009765625,7487.5498046875,7533.5498046875,155400,-0.0011336753501066,-0.0011343184460937,0.10529710315314407,0.13186084296308423,0.1307375764865043,0.1289999701856583,0.805408100585478,1.0134698193987581,0.15016845157280678,0.14111700440409297,-0.015814058399447162,0.023232571095076482,0.04589057402297647,0.15688968160828765,64.68424512084134,0.7034705755550765,-0.016045412886367596,0.14853655880161157,0,1,Mid Vol
2014-06-17,7525.0498046875,7637.60009765625,7509.25,7631.7001953125,158000,0.013028438540876,0.012944298456771,0.15719423331953886,0.1406813139683846,0.1343941285168206,0.1306946169779042,1.1696510484077036,1.0283065333864658,0.14927413400746545,0.14273019078882124,-0.003226021021144554,0.02910658856554682,0.050684637749357275,0.17106297621171396,68.4076056326293,0.7404927691483664,-0.003226021021144548,0.14145341279788198,0,1,Mid Vol
2014-06-18,7636.0498046875,7663.0,7515.5,7558.2001953125,165100,-0.0096308814705725,-0.00967755834425,0.16961628247873559,0.15299348579495145,0.1407216660139722,0.13239199085313033,1.2053316826272824,1.0629167603505747,0.15133506914102912,0.1452422723225606,-0.00900108189681692,0.021067944923840676,0.038856462829015115,0.16403568120576306,70.16066073489728,0.7896642827859518,-0.012825833065640871,0.14810260720968876,0,1,Mid Vol
2014-06-19,7580.0498046875,7606.4501953125,7502.5498046875,7540.7001953125,148900,-0.0023153660326241,-0.0023180506372521,0.16419514241066574,0.14812674650811347,0.1403982685370742,0.13272333484906823,1.1694954939370041,1.0578265585078452,0.15236338450050427,0.14622120394686106,-0.01427465828641672,0.008910784815035377,0.039680720379961176,0.15935856352438127,69.14074530335695,0.7210820035052117,-0.015111502600044758,0.149973879899474,0,1,Mid Vol
2014-06-20,7543.2998046875,7560.5498046875,7497.2998046875,7511.4501953125,124100,-0.0038789501296155,-0.0038864927679996,0.13273462563785748,0.12817493041045866,0.14167659706560773,0.13330597538584826,0.936884625880664,1.0627925466621513,0.15213595125180537,0.1462155069559286,-0.004063841893755082,-0.0094877901677074,0.03230310265012237,0.15265516912470067,60.51239708154767,0.6176177836761778,-0.01893183596469125,0.1432673925411691,0,1,Mid Vol
2014-06-23,7514.0,7534.7998046875,7441.60009765625,7493.35009765625,127400,-0.0024096675323155,-0.0024125754534784,0.1332379590598467,0.11459372518872396,0.13654745481812341,0.13361558182893452,0.9757630359153537,1.021942597929503,0.1533312731802408,0.14642252331519828,-0.005336090962886675,-0.02106576410822203,0.017137000763728594,0.14857340486154968,55.75608864492564,0.6545481235014924,-0.021295884066555585,0.1381976643939759,0,1,Mid Vol
2014-06-24,7515.2001953125,7593.35009765625,7515.2001953125,7580.2001953125,137000,0.0115902895933575,0.0115236367100271,0.123876772171248,0.13355718215926143,0.14124651340066754,0.13376369979807823,0.8770253451839367,1.0559405400260677,0.13471918673183053,0.1323748570264414,-0.006748168649448827,-0.00995241993667595,0.030051487147720213,0.16922461185704507,61.919763463790204,0.7281332253492611,-0.009952419936675986,0.13254597123725118,0,1,Mid Vol
2014-06-25,7588.5498046875,7589.25,7557.0498046875,7569.25,115000,-0.0014445786430906,-0.0014456230527611,0.10063608279202667,0.13265199386681048,0.1393733996567869,0.13398267144645695,0.7220609028684628,1.0402345180323131,0.131620408888545,0.12970433364027745,0.0014619624251752672,-0.007552278715160621,0.03433315113418978,0.165719486897125,56.939673377696835,0.6196120689655172,-0.011382621526479042,0.13773096324026046,0,1,Mid Vol
2014-06-26,7554.10009765625,7570.2001953125,7481.2998046875,7493.2001953125,171700,-0.0100472047676454,-0.0100980185737845,0.1254470912330069,0.13841343959336935,0.1451530186961814,0.13426357334575553,0.8642403193527733,1.081104986848394,0.13289337657092173,0.1314679431196982,-0.006299149783136504,-0.020483889858904036,0.022313520447470925,0.13817880995101395,43.08602893456226,0.9260343632020958,-0.021315462764855304,0.13164651655337659,0,1,Mid Vol
2014-06-27,7514.2001953125,7538.75,7482.2998046875,7508.7998046875,126700,0.0020818353932086,0.0020796713768032,0.12473733647524535,0.12159135381885336,0.13598899453947247,0.13424477445048413,0.9172605246304605,1.0129928341429162,0.13196388718538227,0.12920554229531953,-0.0003528467281396219,-0.004415254708578842,0.03775056919977193,0.1394665662107819,37.782774882348455,0.7040192628264493,-0.019278002656453092,0.13668848586558333,0,1,Mid Vol
2014-06-30,7534.0498046875,7623.64990234375,7531.60009765625,7611.35009765625,152300,0.0136573481296879,0.0135649270841934,0.15398287017701237,0.1402137410554697,0.14156921304732775,0.1361952016436767,1.087686135018174,1.039458155197794,0.1229686674904331,0.12389026908853665,0.015747295730504707,0.010327175765180607,0.052752770356707,0.15299030663994895,46.770392711173095,0.8836547494059789,-0.005883940920289379,0.13047194945857238,0,1,Mid Vol
2014-07-01,7629.0,7649.5,7618.14990234375,7634.7001953125,139400,0.0030677997144605,0.0030631036189189,0.13551799137866508,0.12460418935831406,0.1296004564442413,0.13598314169847775,1.0456598309664882,0.953062672515766,0.11910256590349197,0.11861527538870355,0.007189783725461751,0.0003930972028804991,0.03697116404923606,0.14950129036963156,50.56781859755129,0.815681685196021,-0.0028341919581038816,0.1404033210317425,1,0,Low Vol
2014-07-02,7683.0498046875,7732.39990234375,7677.2998046875,7725.14990234375,136300,0.0118471851830912,0.0117775566796989,0.14960571804100936,0.12430463170689497,0.13295185531840026,0.13682325288513184,1.1252623566833688,0.9717051196701064,0.11721050758869912,0.11724603134136534,0.020596479485252894,0.022088553189526516,0.04170793646236892,0.15371346869145008,54.95946492151719,0.8200257842715943,0.0,0.1342371503641478,1,0,Low Vol
2014-07-03,7734.35009765625,7754.64990234375,7706.7998046875,7714.7998046875,133800,-0.0013397924683778,-0.0013406907927755,0.10298323420366591,0.1234068955762354,0.1327854434667492,0.13699939013288948,0.7755611723317695,0.9692411282849307,0.11732886892300048,0.11736191927122677,0.02957342705372068,0.0230879898239722,0.04222362182951134,0.150741263675509,63.05955297055915,0.8216510220194755,-0.0013397924683778448,0.1396615074281596,1,0,Low Vol
2014-07-04,7718.10009765625,7758.0,7661.2998046875,7751.60009765625,113100,0.0047700904625405,0.0047587496312579,0.09849711595224914,0.11885316507039995,0.13027054574379648,0.13709195033706525,0.7560965941292956,0.950242121608912,0.1157860129367659,0.11507773730051564,0.03233543299651931,0.031971176816643965,0.03712821562117141,0.15333174472981992,65.81333503305606,0.7236525395326163,0.0,0.13337532314757394,1,0,Low Vol
2014-07-07,7780.39990234375,7792.0,7755.10009765625,7787.14990234375,173900,0.00458612470195,0.0045756404744881,0.07496041323414472,0.11480856808649756,0.12228715398758086,0.1370849342866872,0.612986816601828,0.8920539271794844,0.11356626995197386,0.11248794367487941,0.023097059316931734,0.03920807127100523,0.026867896012846115,0.1532162112951836,62.399272777691664,1.1385147774036664,0.0,0.1288932566840409,1,0,Low Vol
2014-07-08,7804.0498046875,7808.85009765625,7595.89990234375,7623.2001953125,180600,-0.021053878387766,-0.0212786720700075,0.20023568060193678,0.16184104568829444,0.14131685375913178,0.1446792287010347,1.4169271058300625,0.9767597949471314,0.11883300384938121,0.12374355394655265,-0.0015062804963921206,0.00567267339807076,-0.00410209572585829,0.13169342569076536,54.53088092142434,1.2015968063872255,-0.021053878387766102,0.12468825967289769,1,0,Low Vol
2014-07-09,7637.9501953125,7650.10009765625,7551.64990234375,7585.0,168300,-0.0050110444870632,-0.0050236418721478,0.16955977629517674,0.16406748535754567,0.1422856653384962,0.1444243743996807,1.1916855847129484,0.9851914950639439,0.11760850156519251,0.12343527815416434,-0.01814203013733484,0.002080787396373518,-0.009325518945515587,0.13304501398210022,53.00134178099594,1.1270448675021525,-0.025959420953603013,0.16215985048824452,1,0,Low Vol
2014-07-10,7589.5,7731.0498046875,7479.0498046875,7567.75,258400,-0.0022742254449571,-0.0022768154231857,0.16888136380716673,0.15474433309702565,0.1419100991076424,0.14462862854685657,1.1900588109593662,0.9812033795346858,0.13885967884087583,0.1381186938604069,-0.019060741485236288,0.009948994120581034,-0.007748952306590007,0.13035006770248136,53.87739701704546,1.6914684704342136,-0.028174608822891127,0.156339995103439,0,1,Mid Vol
